"cruise","ship","ship_code","order_occupied","tow_type","net_type","tow_number","net_location","standard_haul_factor","volume_sampled","percent_sorted","sample_quality","latitude","longitude","line","station","time","scientific_name","common_name","itis_tsn","calcofi_species_code","egg_count","eggs_10m2","eggs_1000m3","statline"
198808,"NEW HORIZON","NH",67,"Oblique","CB",1,"starboard",5,"428.6","0.5",3,34.388332,-122.245,76.7,70,1988-08-23 07:05:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 70"
198808,"NEW HORIZON","NH",61,"Oblique","CB",1,"starboard",4.85,"431.7","0.241",3,33.483334,-122.53333,80,80,1988-08-21 21:13:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 80"
198808,"NEW HORIZON","NH",56,"Oblique","CB",1,"starboard",5.26,"411.1","0.482",5,34.283333,-120.03167,81.8,46.9,1988-08-20 23:14:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"7.0",76.390045,"NaN","81.8 46.9"
198808,"NEW HORIZON","NH",63,"Oblique","CB",1,"starboard",4.99,"423.0","1.0",4,32.816666,-123.903336,80,100,1988-08-22 08:41:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 100"
198808,"NEW HORIZON","NH",57,"Oblique","CB",1,"starboard",4.69,"144.2","1.0",4,34.45,-120.52333,80,51,1988-08-21 02:42:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 51"
198808,"NEW HORIZON","NH",59,"Oblique","CB",1,"starboard",5.05,"416.6","0.51",3,34.15,-121.15,80,60,1988-08-21 09:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 60"
198808,"NEW HORIZON","NH",53,"Oblique","CB",1,"starboard",5.08,"172.1","1.0",5,33.878334,-120.135,83.3,51,1988-08-20 10:40:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"1.0",5.08,"NaN","83.3 51"
198808,"NEW HORIZON","NH",39,"Oblique","CB",1,"starboard",4.88,"433.3","1.0",4,33.156666,-120.00833,86.7,55,1988-08-16 19:04:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 55"
198808,"NEW HORIZON","NH",48,"Oblique","CB",1,"starboard",4.39,"492.9","1.0",4,32.58,-122.81333,83.3,90,1988-08-19 06:50:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 90"
198808,"NEW HORIZON","NH",49,"Oblique","CB",1,"starboard",4.91,"439.8","1.0",4,32.91,-122.128334,83.3,80,1988-08-19 14:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 80"
198808,"NEW HORIZON","NH",52,"Oblique","CB",1,"starboard",4.73,"437.7","0.512",4,33.745,-120.41167,83.3,55,1988-08-20 07:23:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 55"
198808,"NEW HORIZON","NH",51,"Oblique","CB",1,"starboard",5.22,"424.6","0.488",4,33.578335,-120.755,83.3,60,1988-08-20 02:55:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 60"
198808,"NEW HORIZON","NH",45,"Oblique","CB",1,"starboard",4.94,"442.0","1.0",3,31.321667,-123.738335,86.7,110,1988-08-18 08:23:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 110"
198808,"NEW HORIZON","NH",40,"Oblique","CB",1,"starboard",4.99,"425.6","1.0",4,32.99,-120.35,86.7,60,1988-08-17 00:25:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 60"
198808,"NEW HORIZON","NH",47,"Oblique","CB",1,"starboard",4.72,"455.2","1.0",3,32.226665,-123.51667,83.3,100,1988-08-18 21:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 100"
198808,"NEW HORIZON","NH",41,"Oblique","CB",1,"starboard",4.77,"450.2","1.0",3,32.656666,-121.035,86.7,70,1988-08-17 07:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 70"
198808,"NEW HORIZON","NH",44,"Oblique","CB",1,"starboard",4.74,"451.8","1.0",4,31.655,-123.06834,86.7,100,1988-08-18 02:23:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 100"
198808,"NEW HORIZON","NH",43,"Oblique","CB",1,"starboard",4.84,"454.9","1.0",3,31.991667,-122.39167,86.7,90,1988-08-17 20:10:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 90"
198808,"NEW HORIZON","NH",30,"Oblique","CB",1,"starboard",4.82,"73.3","1.0",4,33.485,-117.76833,90,28,1988-08-15 13:01:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"2.0",9.64,"NaN","90 28"
198808,"NEW HORIZON","NH",38,"Oblique","CB",1,"starboard",4.79,"144.4","1.0",3,33.323334,-119.66167,86.7,50,1988-08-16 14:24:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"1.0",4.79,"NaN","86.7 50"
198808,"NEW HORIZON","NH",37,"Oblique","CB",1,"starboard",7.88,"286.2","0.517",3,33.49,-119.31834,86.7,45,1988-08-16 10:24:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 45"
198808,"NEW HORIZON","NH",33,"Oblique","CB",1,"starboard",5.41,"392.5","0.5",5,33.823334,-118.628334,86.7,35,1988-08-15 23:52:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"25.0",270.5,"NaN","86.7 35"
198808,"NEW HORIZON","NH",21,"Oblique","CB",1,"starboard",5.51,"395.7","1.0",4,31.748333,-121.316666,90,80,1988-08-13 18:54:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 80"
198808,"NEW HORIZON","NH",27,"Oblique","CB",1,"starboard",5.26,"397.7","0.48",4,33.251667,-118.25,90,35,1988-08-15 04:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 35"
198808,"NEW HORIZON","NH",29,"Oblique","CB",1,"starboard",5.64,"369.5","0.519",4,33.418335,-117.905,90,30,1988-08-15 10:46:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 30"
198808,"NEW HORIZON","NH",25,"Oblique","CB",1,"starboard",5.03,"423.6","1.0",3,32.918335,-118.935,90,45,1988-08-14 20:00:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 45"
198808,"NEW HORIZON","NH",23,"Oblique","CB",1,"starboard",4.91,"431.1","0.464",4,32.416668,-119.96167,90,60,1988-08-14 07:52:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 60"
198808,"NEW HORIZON","NH",2,"Oblique","CB",1,"starboard",4.43,"112.8","1.0",3,32.956665,-117.305,93.3,26.7,1988-08-09 20:27:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 26.7"
198808,"NEW HORIZON","NH",3,"Oblique","CB",1,"starboard",5.08,"417.5","1.0",3,32.913334,-117.39333,93.3,28,1988-08-09 23:05:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 28"
198808,"NEW HORIZON","NH",4,"Oblique","CB",1,"starboard",5.36,"393.1","1.0",4,32.84667,-117.53167,93.3,30,1988-08-10 02:18:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 30"
198808,"NEW HORIZON","NH",5,"Oblique","CB",1,"starboard",5.09,"405.3","0.484",3,32.68,-117.875,93.3,35,1988-08-10 06:08:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 35"
198808,"NEW HORIZON","NH",6,"Oblique","CB",1,"starboard",5.28,"405.1","0.509",3,32.513332,-118.21167,93.3,40,1988-08-10 10:16:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 40"
198808,"NEW HORIZON","NH",7,"Oblique","CB",1,"starboard",5.26,"394.9","1.0",3,32.34833,-118.55334,93.3,45,1988-08-10 14:08:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 45"
198808,"NEW HORIZON","NH",8,"Oblique","CB",1,"starboard",5.37,"405.2","1.0",4,32.181667,-118.895,93.3,50,1988-08-10 19:40:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 50"
198808,"NEW HORIZON","NH",9,"Oblique","CB",1,"starboard",5.14,"405.6","0.514",4,32.013332,-119.23167,93.3,55,1988-08-10 23:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 55"
198808,"NEW HORIZON","NH",10,"Oblique","CB",1,"starboard",4.82,"427.8","1.0",3,31.846666,-119.57,93.3,60,1988-08-11 04:00:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 60"
198808,"NEW HORIZON","NH",11,"Oblique","CB",1,"starboard",5.01,"421.7","0.514",3,31.513334,-120.246666,93.3,70,1988-08-11 10:07:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 70"
198808,"NEW HORIZON","NH",12,"Oblique","CB",1,"starboard",4.99,"424.6","1.0",4,31.178333,-120.918335,93.3,80,1988-08-11 15:56:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 80"
198808,"NEW HORIZON","NH",13,"Oblique","CB",1,"starboard",5.12,"419.9","1.0",4,30.858334,-121.56,93.3,90,1988-08-11 21:10:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 90"
198808,"NEW HORIZON","NH",14,"Oblique","CB",1,"starboard",4.79,"438.8","1.0",4,30.513334,-122.25833,93.3,100,1988-08-12 03:00:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 100"
198808,"NEW HORIZON","NH",15,"Oblique","CB",1,"starboard",4.78,"443.2","1.0",5,30.181667,-122.92333,93.3,110,1988-08-12 08:43:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 110"
198808,"NEW HORIZON","NH",16,"Oblique","CB",1,"starboard",4.86,"433.1","1.0",4,29.846666,-123.58667,93.3,120,1988-08-12 14:29:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 120"
198808,"NEW HORIZON","NH",17,"Oblique","CB",1,"starboard",5.09,"438.6","1.0",4,30.418333,-123.99834,90,120,1988-08-12 20:15:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 120"
198808,"NEW HORIZON","NH",18,"Oblique","CB",1,"starboard",4.88,"430.0","1.0",4,30.75,-123.331665,90,110,1988-08-13 01:57:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 110"
198808,"NEW HORIZON","NH",19,"Oblique","CB",1,"starboard",4.73,"437.9","1.0",5,31.088333,-122.67,90,100,1988-08-13 07:25:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 100"
198808,"NEW HORIZON","NH",20,"Oblique","CB",1,"starboard",4.76,"439.6","1.0",3,31.42,-121.988335,90,90,1988-08-13 13:20:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 90"
198808,"NEW HORIZON","NH",22,"Oblique","CB",1,"starboard",5.24,"413.5","1.0",3,32.083332,-120.638336,90,70,1988-08-14 01:39:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 70"
198808,"NEW HORIZON","NH",24,"Oblique","CB",1,"starboard",4.83,"445.3","0.5",3,32.65167,-119.48167,90,53,1988-08-14 13:18:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 53"
198808,"NEW HORIZON","NH",26,"Oblique","CB",1,"starboard",5.26,"410.5","1.0",3,33.166668,-118.386665,90,37,1988-08-15 01:40:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 37"
198808,"NEW HORIZON","NH",31,"Oblique","CB",1,"starboard",5.04,"98.5","1.0",5,33.891666,-118.49,86.7,33,1988-08-15 20:45:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 33"
198808,"NEW HORIZON","NH",42,"Oblique","CB",1,"starboard",5.01,"429.8","1.0",3,32.325,-121.715,86.7,80,1988-08-17 13:57:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 80"
198808,"NEW HORIZON","NH",46,"Oblique","CB",1,"starboard",5.33,"423.8","1.0",5,31.911667,-124.17,83.3,110,1988-08-18 14:58:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 110"
198808,"NEW HORIZON","NH",50,"Oblique","CB",1,"starboard",4.82,"440.6","0.515",3,33.245,-121.44334,83.3,70,1988-08-19 20:43:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 70"
198808,"NEW HORIZON","NH",58,"Oblique","CB",1,"starboard",5.26,"403.9","0.5",4,34.316666,-120.80334,80,55,1988-08-21 05:40:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 55"
198808,"NEW HORIZON","NH",60,"Oblique","CB",1,"starboard",5.1,"409.4","0.251",4,33.816666,-121.84333,80,70,1988-08-21 15:12:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 70"
198808,"NEW HORIZON","NH",62,"Oblique","CB",1,"starboard",4.97,"421.2","1.0",4,33.15,-123.221664,80,90,1988-08-22 03:10:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 90"
198808,"NEW HORIZON","NH",66,"Oblique","CB",1,"starboard",5.07,"422.1","0.511",3,34.055,-122.941666,76.7,80,1988-08-23 01:45:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 80"
198808,"NEW HORIZON","NH",68,"Oblique","CB",1,"starboard",5.31,"401.1","0.49",4,34.72167,-121.55,76.7,60,1988-08-23 12:40:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 60"
198808,"NEW HORIZON","NH",70,"Oblique","CB",1,"starboard",5.22,"405.1","0.476",3,35.023335,-120.918335,76.7,51,1988-08-23 20:16:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 51"
198810,"NEW HORIZON","NH",55,"Oblique","CB",1,"starboard",5.13,"410.4","0.511",4,33.748333,-120.41,83.3,55,1988-10-22 04:00:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 55"
198810,"NEW HORIZON","NH",73,"Oblique","CB",1,"starboard",4.35,"124.2","1.0",4,35.088333,-120.776665,76.7,49,1988-10-25 20:45:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 49"
198810,"NEW HORIZON","NH",14,"Oblique","CB",1,"starboard",4.86,"433.0","1.0",5,30.178333,-122.92333,93.3,110,1988-10-14 07:25:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 110"
198810,"NEW HORIZON","NH",74,"Oblique","CB",1,"starboard",4.39,"144.8","1.0",4,34.45,-120.526665,80,51,1988-10-26 01:55:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 51"
198810,"NEW HORIZON","NH",75,"Oblique","CB",1,"starboard",4.82,"433.4","0.514",5,34.316666,-120.80167,80,55,1988-10-26 05:00:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 55"
198810,"NEW HORIZON","NH",71,"Oblique","CB",1,"starboard",5.14,"416.8","0.476",4,34.888332,-121.2,76.7,55,1988-10-25 14:45:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 55"
198810,"NEW HORIZON","NH",56,"Oblique","CB",1,"starboard",4.49,"182.3","1.0",5,33.875,-120.14,83.3,51,1988-10-22 07:00:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 51"
198810,"NEW HORIZON","NH",65,"Oblique","CB",1,"starboard",4.97,"438.7","1.0",3,33.391666,-124.32166,76.7,100,1988-10-24 10:51:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 100"
198810,"NEW HORIZON","NH",66,"Oblique","CB",1,"starboard",4.87,"431.0","1.0",3,33.72,-123.63333,76.7,90,1988-10-24 16:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 90"
198810,"NEW HORIZON","NH",70,"Oblique","CB",1,"starboard",4.65,"440.0","0.486",3,34.718334,-121.555,76.7,60,1988-10-25 08:45:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 60"
198810,"NEW HORIZON","NH",69,"Oblique","CB",1,"starboard",4.96,"424.8","1.0",3,34.388332,-122.246666,76.7,70,1988-10-25 04:25:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 70"
198810,"NEW HORIZON","NH",62,"Oblique","CB",1,"starboard",5.01,"430.8","1.0",4,33.483334,-122.53333,80,80,1988-10-23 13:58:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 80"
198810,"NEW HORIZON","NH",57,"Oblique","CB",1,"starboard",5.84,"255.2","1.0",5,34.178333,-119.50833,83.3,42,1988-10-22 13:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 42"
198810,"NEW HORIZON","NH",64,"Oblique","CB",1,"starboard",4.77,"444.6","1.0",3,32.816666,-123.90833,80,100,1988-10-24 05:20:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 100"
198810,"NEW HORIZON","NH",58,"Oblique","CB",1,"starboard",4.6,"76.6","1.0",4,34.225,-119.41333,83.3,40.6,1988-10-22 15:20:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"4.0",18.4,"NaN","83.3 40.6"
198810,"NEW HORIZON","NH",60,"Oblique","CB",1,"starboard",4.97,"427.3","0.491",3,34.15167,-121.15,80,60,1988-10-23 02:55:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 60"
198810,"NEW HORIZON","NH",15,"Oblique","CB",1,"starboard",4.91,"433.3","1.0",4,29.848333,-123.585,93.3,120,1988-10-14 12:41:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 120"
198810,"NEW HORIZON","NH",54,"Oblique","CB",1,"starboard",5.12,"413.3","0.492",3,33.575,-120.755,83.3,60,1988-10-21 23:55:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 60"
198810,"NEW HORIZON","NH",38,"Oblique","CB",1,"starboard",5.25,"402.0","1.0",4,33.491665,-119.31834,86.7,45,1988-10-18 15:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 45"
198810,"NEW HORIZON","NH",48,"Oblique","CB",1,"starboard",4.96,"429.0","1.0",3,31.91,-124.17,83.3,110,1988-10-20 16:27:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 110"
198810,"NEW HORIZON","NH",50,"Oblique","CB",1,"starboard",5.03,"448.9","1.0",3,32.248333,-123.488335,83.3,100,1988-10-20 23:22:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 100"
198810,"NEW HORIZON","NH",53,"Oblique","CB",1,"starboard",4.93,"425.6","1.0",3,33.245,-121.44334,83.3,70,1988-10-21 17:10:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 70"
198810,"NEW HORIZON","NH",52,"Oblique","CB",1,"starboard",5,"424.0","1.0",4,32.91,-122.128334,83.3,80,1988-10-21 11:33:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 80"
198810,"NEW HORIZON","NH",45,"Oblique","CB",1,"starboard",4.84,"437.3","1.0",3,31.99,-122.39167,86.7,90,1988-10-19 22:00:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 90"
198810,"NEW HORIZON","NH",39,"Oblique","CB",1,"starboard",4.3,"128.8","1.0",5,33.325,-119.66333,86.7,50,1988-10-18 18:28:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 50"
198810,"NEW HORIZON","NH",47,"Oblique","CB",1,"starboard",4.61,"459.0","1.0",4,31.326666,-123.745,86.7,110,1988-10-20 09:54:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 110"
198810,"NEW HORIZON","NH",40,"Oblique","CB",1,"starboard",4.89,"426.6","0.505",5,33.16,-120.005,86.7,55,1988-10-19 00:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 55"
198810,"NEW HORIZON","NH",43,"Oblique","CB",1,"starboard",4.99,"425.8","1.0",3,32.323334,-121.715,86.7,80,1988-10-19 15:28:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 80"
198810,"NEW HORIZON","NH",42,"Oblique","CB",1,"starboard",4.74,"442.4","1.0",3,32.658333,-121.03167,86.7,70,1988-10-19 10:03:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 70"
198810,"NEW HORIZON","NH",34,"Oblique","CB",1,"starboard",5.11,"416.3","1.0",5,33.83,-118.62666,86.7,35,1988-10-18 04:08:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 35"
198810,"NEW HORIZON","NH",17,"Oblique","CB",1,"starboard",4.67,"458.2","1.0",4,30.416666,-123.99834,90,120,1988-10-15 00:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 120"
198810,"NEW HORIZON","NH",27,"Oblique","CB",1,"starboard",5.02,"425.7","1.0",4,33.183334,-118.388336,90,37,1988-10-17 05:40:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 37"
198810,"NEW HORIZON","NH",28,"Oblique","CB",1,"starboard",5.02,"413.0","1.0",5,33.251667,-118.25166,90,35,1988-10-17 08:40:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 35"
198810,"NEW HORIZON","NH",32,"Oblique","CB",1,"starboard",4.61,"104.9","1.0",4,33.89,-118.49,86.7,33,1988-10-18 00:40:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 33"
198810,"NEW HORIZON","NH",31,"Oblique","CB",1,"starboard",4.24,"118.1","1.0",3,33.485,-117.76833,90,28,1988-10-17 15:56:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 28"
198810,"NEW HORIZON","NH",23,"Oblique","CB",1,"starboard",4.94,"432.8","1.0",3,32.421665,-119.96,90,60,1988-10-16 12:24:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 60"
198810,"NEW HORIZON","NH",18,"Oblique","CB",1,"starboard",4.74,"460.5","1.0",4,30.751667,-123.333336,90,110,1988-10-15 06:25:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 110"
198810,"NEW HORIZON","NH",26,"Oblique","CB",1,"starboard",5.23,"407.8","1.0",5,32.918335,-118.935,90,45,1988-10-17 00:35:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 45"
198810,"NEW HORIZON","NH",19,"Oblique","CB",1,"starboard",4.94,"439.2","1.0",3,31.085,-122.66167,90,100,1988-10-15 11:40:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 100"
198810,"NEW HORIZON","NH",21,"Oblique","CB",1,"starboard",4.92,"438.9","1.0",3,31.748333,-121.315,90,80,1988-10-16 00:20:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 80"
198810,"NEW HORIZON","NH",9,"Oblique","CB",1,"starboard",5.22,"414.9","1.0",4,31.846666,-119.57166,93.3,60,1988-10-13 02:25:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 60"
198810,"NEW HORIZON","NH",10,"Oblique","CB",1,"starboard",4.76,"441.5","0.481",3,31.513334,-120.246666,93.3,70,1988-10-13 08:24:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 70"
198810,"NEW HORIZON","NH",13,"Oblique","CB",1,"starboard",4.89,"437.1","1.0",3,30.513334,-122.25667,93.3,100,1988-10-14 01:40:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 100"
198810,"NEW HORIZON","NH",12,"Oblique","CB",1,"starboard",5.31,"409.6","1.0",3,30.845,-121.59,93.3,90,1988-10-13 20:15:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 90"
198810,"NEW HORIZON","NH",6,"Oblique","CB",1,"starboard",5.35,"402.5","1.0",3,32.34667,-118.55334,93.3,45,1988-10-12 13:16:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 45"
198810,"NEW HORIZON","NH",1,"Oblique","CB",1,"starboard",3.81,"145.3","1.0",3,32.956665,-117.30666,93.3,26.7,1988-10-11 19:47:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 26.7"
198810,"NEW HORIZON","NH",8,"Oblique","CB",1,"starboard",5.23,"414.5","1.0",3,32.013332,-119.23333,93.3,55,1988-10-12 22:28:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 55"
198810,"NEW HORIZON","NH",2,"Oblique","CB",1,"starboard",4.81,"434.6","1.0",3,32.913334,-117.395,93.3,28,1988-10-11 22:23:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 28"
198810,"NEW HORIZON","NH",5,"Oblique","CB",1,"starboard",4.58,"444.4","0.511",4,32.511665,-118.21333,93.3,40,1988-10-12 09:48:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 40"
